category,is_closed,latitude,longitude,name,rating,review_count
pizza,,34.08346062,-118.2951754,Mohawk Bend,4.5,495
pizza,,34.08346062,-118.2951754,Momed Atwater Village,4.5,497
korean,,34.0693,-118.29253,Karl Strauss Brewing Company,4.5,502
korean,,34.0693,-118.29253,Kasih,4.5,503
chinese,,34.053655,-118.319659,Love Baked Wings,4.5,540
mexican,,34.09544,-118.30256,LA Prime,4.5,549
mexican,,34.09544,-118.30256,La Pupusa Urban Eatery,4.5,549
chicken_wings,,34.0674543,-118.3096191,Mexicali Taco & Co,4.5,549
mexican,,34.09544,-118.30256,LA Rose Cafe,4.5,550
mexican,,34.09544,-118.30256,Lala's Argentine Grill,4.5,550
newamerican,,34.0448755,-118.2326144,Korean Kitchen Hibachi Barbeque,4.5,551
chicken_wings,,34.0674543,-118.3096191,Mezcalero,4.5,551
chicken_wings,,34.0674543,-118.3096191,Mh Zh,4.5,551
newamerican,,34.0448755,-118.2326144,Koreatown Galleria,4.5,552
chicken_wings,,34.0674543,-118.3096191,Mi Corazon,4.5,552
chicken_wings,,34.0674543,-118.3096191,Miari Noodle House,4.5,552
newamerican,,34.0448755,-118.2326144,Kouraku Restaurant,4.5,553
dimsum,,34.09779,-118.3183,Shin Ramen,4.5,566
newamerican,,34.04716,-118.24708,Coffee MCO,4.5,587
newamerican,,34.04716,-118.24708,Cole's French Dip,4.5,587
breakfast_brunch,,34.10150344,-118.3260355,Porchetta Republic,4.5,588
vietnamese,,34.0533378,-118.3089351,The Dresden Restaurant,4.5,602
japanese,,34.0472018,-118.2388601,Sushi Fumi,4.5,607
japanese,,34.0472018,-118.2388601,Sushi Gen,4.5,607
vegan,,34.0763201,-118.3659884,Benny's Tacos & Chicken Rotisserie,4.5,615
korean,,34.06367623,-118.2954743,SunCafe Organic,4.5,617
mexican,,34.04262833,-118.2532948,Freedman's,4.5,619
korean,,34.06367623,-118.2954743,Sun Nong Dan,4.5,619
mexican,,34.04262833,-118.2532948,Friends & Family,4.5,620
vegetarian,,34.06217,-118.23561,Powerplant Superfood Cafe,4.5,639
vegetarian,,34.06217,-118.23561,Prank,4.5,639
breweries,,34.04795631,-118.2561892,Tam O'Shanter,4.5,653
breweries,,34.04795631,-118.2561892,Tamales Alberto,4.5,654
armenian,,34.10137,-118.30125,Flore Vegan Cuisine,4.5,660
armenian,,34.10137,-118.30125,Fogo de Chão Brazilian Steakhouse,4.5,661
seafood,,34.0728,-118.37363,Han Mi Jung,4.5,663
falafel,,34.11696495,-118.2620931,Kass Wine Bar & Restaurant,4.5,667
falafel,,34.11696495,-118.2620931,Katsu by Momota,4.5,668
bbq,,34.06383505,-118.305978,El Paseo Inn,4.5,674
southern,,34.102039,-118.299858,Barton G - Los Angeles,4.5,725
southern,,34.102039,-118.299858,Bavel,4.5,726
breakfast_brunch,,34.0633975,-118.3759994,Il Cielo,4.5,726
argentine,,34.0110704,-118.4196397,Library Bar,4.5,732
argentine,,34.0110704,-118.4196397,Leo's Tacos Truck,4.5,733
vegetarian,,34.077812,-118.264616,Larchmont Bungalow Cafe,4.5,738
vegetarian,,34.077812,-118.264616,Larchmont Village Wine Spirits & Cheese,4.5,739
vegetarian,,34.077812,-118.264616,LASA,4.5,739
italian,,34.068109,-118.408288,Vito's Pizza,4.5,766
italian,,34.1037812,-118.2872479,The Six Chow House,4.5,776
italian,,34.1037812,-118.2872479,The Stand,4.5,776
pakistani,,34.0693318,-118.2925028,Chungchun Rice Hotdogs,4.5,811
pakistani,,34.0693318,-118.2925028,Chunju Han-il Kwan,4.5,812
vegan,,34.10768,-118.26677,Wi Korean BBQ,4.5,827
vegan,,34.10768,-118.26677,Wings & Pot,4.5,828
seafood,,34.04768,-118.32254,The Little Easy,4.5,829
seafood,,34.04768,-118.32254,The Morrison,4.5,829
seafood,,34.04768,-118.32254,The NoMad Restaurant,4.5,830
seafood,,34.04768,-118.32254,The Oinkster,4.5,830
vegan,,34.10768,-118.26677,Wings N Stuff,4.5,830
beer_and_wine,,34.075313,-118.323881,Trejos Tacos - La Brea,4.5,886
beer_and_wine,,34.075313,-118.323881,Trencher,4.5,887
foodstands,,34.07257747,-118.2146945,Holbox,4.5,897
foodstands,,34.07257747,-118.2146945,Hollywood Burger,4.5,899
bubbletea,,34.07295286,-118.3755598,Casa Sanchez,4.5,915
bubbletea,,34.07295286,-118.3755598,Cascabel,4.5,916
filipino,,34.095634,-118.292729,The Woodman,4.5,940
filipino,,34.095634,-118.292729,Three Borders Brunch & Grill,4.5,940
filipino,,34.095634,-118.292729,Tipsi,4.5,941
filipino,,34.095634,-118.292729,Tire Shop Taqueria,4.5,941
tex-mex,,34.09979,-118.29021,Preux & Proper,4.5,958
tex-mex,,34.09979,-118.29021,Prime Cutts,4.5,959
tex-mex,,34.09979,-118.29021,Prospect Gourmand,4.5,960
tex-mex,,34.09979,-118.29021,Providence,4.5,960
argentine,,34.0839249,-118.3630799,Firehouse Restaurant,4.5,964
korean,,34.0669316,-118.2921742,Good Burger,4.5,989
italian,,34.06505004,-118.2464933,Klat,4.5,992
italian,,34.06505004,-118.2464933,Kobawoo House,4.5,993
greek,,33.95247039,-118.385242,Aroma Cafe,4.5,1015
greek,,33.95247039,-118.385242,Ariyoshi Sushi Cafe Izakaya,4.5,1016
coffee,,34.08321,-118.3464,Marugame Monzo,4.5,1051
coffee,,34.08321,-118.3464,Marouch Restaurant,4.5,1052
coffee,,34.08321,-118.3464,Marmalade Cafe,4.5,1053
cheesesteaks,,34.095845,-118.287102,DAMA,4.5,1056
cheesesteaks,,34.095845,-118.287102,Daikokuya Little Tokyo,4.5,1057
cheesesteaks,,34.095845,-118.287102,Don Felix Restaurant,4.5,1057
coffee,,34.060212,-118.291328,Angry Birdz,4.5,1058
coffee,,34.060212,-118.291328,Angry Chicken,4.5,1059
coffee,,34.060212,-118.291328,Animal,4.5,1059
mideastern,,34.04151,-118.23261,Button Mash,4.5,1064
mideastern,,34.04151,-118.23261,Byul Gobchang,4.5,1064
mideastern,,34.04151,-118.23261,bushi by JINYA,4.5,1065
mideastern,,34.04151,-118.23261,Cactus Taqueria #1,4.5,1066
mideastern,,34.04151,-118.23261,Cafe Brasil,4.5,1066
cheesesteaks,,34.014196,-118.282417,M Grill,4.5,1074
cheesesteaks,,34.014196,-118.282417,M'Dear's Bakery & Bistro,4.5,1075
pizza,,34.09100997,-118.2977629,Jaffa Palms,4.5,1101
thai,,34.06876,-118.30948,Oomasa,4.5,1109
thai,,34.06876,-118.30948,Open Sesame,4.5,1110
thai,,34.06876,-118.30948,Openaire,4.5,1110
korean,,34.06012,-118.29128,The Bento Place,4.5,1142
korean,,34.06012,-118.29128,The Black Cat,4.5,1143
newamerican,,34.0771299,-118.38068,Mountain Cafe,4.5,1147
newamerican,,34.0771299,-118.38068,Mr. Sate,4.5,1150
newamerican,,34.0771299,-118.38068,Mrs Fish,4.5,1153
mexican,,34.01744,-118.2783,Green Apple Cafe,4.5,1188
french,,34.051909,-118.3843212,Aduke African cuisine,4.5,1239
french,,34.051909,-118.3843212,Ahgassi Gopchang,4.5,1241
mexican,,34.0571251,-118.346074,La Fonda Antioquena,4.5,1262
sushi,,34.0484675,-118.2402491,The Coffee Company,4.5,1283
sushi,,34.0484675,-118.2402491,The Cork,4.5,1283
korean,,34.06340679,-118.3038818,Alibi Room,4.5,1291
korean,,34.06340679,-118.3038818,Aliki's Greek Taverna,4.5,1292
foodstands,,34.08296202,-118.2170077,Birdies,4.5,1297
foodstands,,34.08296202,-118.2170077,Birds Rotisserie Chicken Cafe & Bar,4.5,1299
korean,,34.06286026,-118.2975703,Papi Tacos & Churros,4.5,1554
korean,,34.06286026,-118.2975703,Papilles Bistro,4.5,1555
korean,,34.06286026,-118.2975703,Park's BBQ,4.5,1557
korean,,34.05599268,-118.3099368,LA Breakfast Club,4.5,1627
mexican,,34.0465306,-118.2506799,Nickel Diner,4.5,1701
mexican,,34.0465306,-118.2506799,Night + Market Song,4.5,1702
mexican,,34.0465306,-118.2506799,Nightshade,4.5,1703
thai,,34.09784367,-118.3183377,Rock'N Fish,4.5,1711
thai,,34.09784367,-118.3183377,RockSugar Southeast Asian Kitchen,4.5,1712
italian,,34.07642,-118.34909,BAR Ama,4.5,1724
italian,,34.07642,-118.34909,Barbrix Restaurant & Wine Bar,4.5,1725
italian,,34.07642,-118.34909,barcito,4.5,1725
italian,,34.07642,-118.34909,Barkada,4.5,1726
italian,,34.07642,-118.34909,Baroo,4.5,1726
foodtrucks,,34.046438,-118.345718,Velvet Margarita,4.5,1743
foodtrucks,,34.046438,-118.345718,Versailles,4.5,1745
foodtrucks,,34.046438,-118.345718,Village Pizzeria,4.5,1745
hotdog,,34.02829238,-118.2752082,Jewel,4.5,1859
hotdog,,34.02829238,-118.2752082,Jinsol Gukbap,4.5,1860
hotdog,,34.02829238,-118.2752082,JINYA Ramen Bar,4.5,1862
mexican,,33.95998,-118.41685,Carrera Cafe,4.5,1920
mexican,,33.95998,-118.41685,Casa Fina Restaurant & Cantina,4.5,1921
mexican,,33.95998,-118.41685,Casa La Doña,4.5,1925
mediterranean,,34.13318253,-118.3571548,Star Night,4.5,1939
brazilian,,34.061358,-118.310453,Zzamong,4.5,1980
brazilian,,34.061358,-118.310453,いざかや おせん- IZAKAYA OSEN,4.5,1980
mexican,,34.07023951,-118.2504484,New Kamara,4.5,2004
mexican,,34.07023951,-118.2504484,Nic's on Beverly,4.5,2005
korean,,34.06158663,-118.3032418,Eagle Rock Kitchen,4.5,2041
korean,,34.06158663,-118.3032418,Earle's On Crenshaw,4.5,2043
korean,,34.06158663,-118.3032418,Eastside Market Italian Deli,4.5,2045
korean,,34.065414,-118.3095703,Palms Thai Restaurant,4.5,2103
korean,,34.065414,-118.3095703,Pampas Grill,4.5,2106
indpak,,34.095583,-118.28517,Sea Dragon Chinese Restaurant,4.5,2205
indpak,,34.095583,-118.28517,Seasalt Fish Grill,4.5,2206
indpak,,34.095583,-118.28517,Seaweed Hand Roll Bar,4.5,2207
mexican,,34.04812,-118.21147,Next Door Lounge,4.5,2401
mexican,,34.04812,-118.21147,Nick + Stef's Steakhouse,4.5,2403
mexican,,34.04812,-118.21147,Nick's Coffee Shop,4.5,2403
chickenshop,,34.0880681,-118.308962,It's Pho hollywood,4.5,2513
chickenshop,,34.0880681,-118.308962,ixlb DimSum Eats,4.5,2513
chickenshop,,34.0880681,-118.308962,Izakaya Fu-ga,4.5,2523
chickenshop,,34.0880681,-118.308962,Izakaya Gazen,4.5,2523
sushi,,34.04763906,-118.2477476,Tasty Grill,4.5,2578
sushi,,34.04763906,-118.2477476,Tasty Noodle House,4.5,2580
korean,,34.06232132,-118.340899,Mendocino Farms,4.5,2773
delis,,34.05609,-118.27658,Toca Madera,4.5,3614
delis,,34.05609,-118.27658,Todo Verde,4.5,3614
delis,,34.05609,-118.27658,Toe Bang Cafe,4.5,3616
delis,,34.05609,-118.27658,Tokyo Cube,4.5,3616
bbq,,34.0637349,-118.2972751,Sustainabowl,4.5,4111
bbq,,34.0637349,-118.2972751,Sweet Chick,4.5,4112
southern,,34.061517,-118.239716,Rikas Peruvian Cuisine,4.5,5619
southern,,34.061517,-118.239716,Road To Seoul,4.5,5624
southern,,34.061517,-118.239716,Robata JINYA,4.5,5624
southern,,34.061517,-118.239716,Robert's Russian Cuisine,4.5,5630
southern,,34.061517,-118.239716,Rocco's Italian Market and Deli,4.5,5630
italian,,34.03402,-118.22919,Castle's Catering,4.5,5847
italian,,34.03402,-118.22919,Catch 56,4.5,5849
italian,,34.03402,-118.22919,Cattle & Claw,4.5,5849
italian,,34.03402,-118.22919,CAVA,4.5,5853
italian,,34.03402,-118.22919,Caveman Kitchen,4.5,5853
italian,,34.07642,-118.34909,Cafe Dulce,4.5,1726
korean,,34.06158663,-118.3032418,Hokkaido Ramen Santouka,4.5,2045
donuts,,34.121434,-118.204387,Undergrind Cafe,4.5,2237
thai,,34.09784367,-118.3183377,Canter's Deli,4.5,1712
korean,,34.06286026,-118.2975703,Cafe Beaujolais,4.5,1557
bbq,,34.0513649,-118.3086929,Veggie Grill,4.5,1112
mexican,,34.0465306,-118.2506799,Gloria's Cafe,4.5,1706
japanese,,34.0621807,-118.348153,Sushi Go 55,4.5,1514
ramen,,34.0049599,-118.43359,Takami Sushi & Robata Restaurant,4.5,2210
delis,,34.0476,-118.317234,Lawry's The Prime Rib - Beverly Hills,4.5,1336
french,,34.051909,-118.3843212,KyoChon,4.5,1241
korean,,34.0669316,-118.2921742,Umami Burger - Hollywood,4.5,990
pizza,,34.09100997,-118.2977629,Spicy BBQ Restaurant,4.5,1101
korean,,34.06308369,-118.2974812,Emporium Thai,4.5,1460
cafes,,34.0609448,-118.3446759,Toast Bakery Cafe,4.5,965
mexican,,34.01744,-118.2783,Vegan Glory,4.5,1188
mexican,,33.95998,-118.41685,Zweet Cafe,4.5,1927
japanese,,34.049705,-118.239652,Tribal Cafe,4.5,1336
mexican,,34.0327911,-118.3417282,El Huarachito,4.5,1127
foodstands,,34.07257747,-118.2146945,Proof Bakery,4.5,899
korean,,34.06340679,-118.3038818,El Flamin' Taco,4.5,1293
japanese,,34.02507,-118.41227,Mateo's Ice Cream & Fruit Bars,4.5,693
foodtrucks,,34.114824,-118.269945,RioZonas Açaí,4.5,1158
mediterranean,,34.0834879,-118.3518564,Pitchoun!,4.5,1076
mexican,,34.0906351,-118.307928,El Taurino,4.5,686
thai,,34.06876,-118.30948,Soot Bull Jeep,4.5,1111
korean,,34.06012,-118.29128,Patina Restaurant,4.5,1143
sandwiches,,34.07225218,-118.3626293,Fred 62,4.5,1098
mideastern,,34.04151,-118.23261,Sweet Lady Jane Bakery,4.5,1066
southern,,34.102039,-118.299858,India's Grill,4.5,727
chicken_wings,,34.0674543,-118.3096191,All' Angolo Pizza & Pasta,4.5,552
sushi,,34.0484675,-118.2402491,Michelangelo Ristorante,4.5,1283
beer_and_wine,,34.075313,-118.323881,CaCao Mexicatessen,4.5,887
argentine,,34.0839249,-118.3630799,Boo's Philly Cheesesteaks - Koreatown,4.5,964
coffee,,34.060212,-118.291328,Erin McKenna's Bakery,4.5,1060
mexican,,34.021171,-118.21276,Alfred Coffee Melrose Place,4.5,830
southern,,34.0498186,-118.3596124,Rockwell Table & Stage,4.5,597
bubbletea,,34.07295286,-118.3755598,Lemon Poppy Kitchen,4.5,916
italian,,34.06505004,-118.2464933,Humble Potato,4.5,993
sandwiches,,34.04762,-118.32758,Casa Bianca Pizza Pie,4.5,830
tapasmallplates,,34.10052,-118.32927,Rakkan Ramen-DTLA,4.5,968
indpak,,34.07644,-118.34711,Sunnin Lebanese Cafe,4.5,836
cafes,,34.03734,-118.38892,Wild Living Foods,4.5,680
vegetarian,,34.050409,-118.361676,Paco's Tacos,4.5,578
filipino,,34.095634,-118.292729,Teddy's Red Tacos,4.5,941
vegan,,34.0763201,-118.3659884,Blossom Restaurant,4.5,615
french,,34.13921,-118.20414,SushiStop,4.5,1385
vietnamese,,34.0533378,-118.3089351,Jar,4.5,603
cheesesteaks,,34.014196,-118.282417,Merkato Ethiopian Restaurant & Market,4.5,1076
bbq,,34.06383505,-118.305978,The Magic Castle,4.5,674
cheesesteaks,,34.095845,-118.287102,Okipoki,4.5,1057
pubs,,34.04476547,-118.2494431,Don Francisco's Coffee Casa Cubana,4.5,1039
seafood,,34.04768,-118.32254,Yuca's,4.5,831
african,,34.02523,-118.29857,Yai Restaurant,4.5,538
mexican,,34.05077936,-118.2490361,Tenno Sushi,4.5,981
coffee,,34.08321,-118.3464,Jack N Jill's Too,4.5,1051
southern,,34.07364241,-118.3767745,House Of Pies,4.5,938
sandwiches,,34.05165,-118.2552,Tacos Tu Madre,4.5,764
tex-mex,,34.09979,-118.29021,Figaro Bistrot,4.5,960
mediterranean,,34.10262892,-118.2919436,Berry Que,4.5,904
korean,,34.056163,-118.309877,Cafecito Organico,4.5,416
vegan,,34.09751546,-118.3652657,Chung Ki Wa,4.5,979
tacos,,34.0416441,-118.2522657,Vees Cafe,4.5,723
foodtrucks,,34.0583969,-118.1912081,Torung Restaurant,4.5,1176
sandwiches,,34.04931885,-118.260798,R Bar,4.5,752
seafood,,34.10186778,-118.3120026,Eagle Rock Green Dragon,4.5,461
italian,,34.046459,-118.238403,Ray's and Stark Bar,4.5,700
ramen,,34.0505289,-118.2486189,CJ's Cafe,4.5,909
delis,,33.98800555,-118.3626715,Coppelia's Bakery & Cafe,4.5,725
pakistani,,34.0693318,-118.2925028,TBLA Catering & Cafe,4.5,812
filipino,,34.101511,-118.2930631,Oops! Sushi & Sake Bar,4.5,475
hotdog,,34.06577,-118.30847,Tacos Delta,4.5,685
shavedice,,34.07606119,-118.3453605,Cena Vegan,4.5,650
sushi,,34.08319167,-118.273245,Volcano Tea House,4.5,632
cafes,,34.0522237,-118.37115,The Escondite,4.5,435
vegan,,34.10768,-118.26677,Café Tropical,4.5,830
coffee,,34.0835863,-118.3623821,Ruam Mitr,4.5,428
korean,,34.06404114,-118.288063,The Vegan Joint,4.5,463
italian,,34.1037812,-118.2872479,Street Tacos and Grill,4.5,776
japanese,,34.0472018,-118.2388601,Tiago Coffee Bar & Kitchen,4.5,607
burgers,,34.0951603,-118.2831401,Stone Grill,4.5,739
izakaya,,34.04668989,-118.2385837,TOT / Teishokuya of Tokyo,4.5,335
coffee,,34.0795678,-118.3092849,101 Coffee Shop,4.5,403
seafood,,34.0728,-118.37363,Tofu Ya,4.5,663
mexican,,34.00973815,-118.2652859,The 3rd Stop,4.5,422
argentine,,34.0574375,-118.2937431,El Taco Toro,4.5,430
ethiopian,,34.05671,-118.36483,Furaibo Restaurant,4.5,728
japanese,,34.08337872,-118.3455963,Roll Call,4.5,526
falafel,,34.11696495,-118.2620931,La Abeja Restaurant,4.5,668
armenian,,34.10137,-118.30125,Vinoteca Farfalla,4.5,661
breweries,,34.04795631,-118.2561892,Morton's The Steakhouse,4.5,654
coffee,,34.0571317,-118.3639872,Terroni,4.5,372
pizza,,34.10211,-118.29962,Electric Lotus,4.5,747
vegetarian,,34.077812,-118.264616,The Sit Down,4.5,739
ramen,,34.06413665,-118.3094609,Jay's Bar,4.5,518
cafes,,34.10703737,-118.2034547,La Taquiza,4.5,509
bbq,,34.09115,-118.30078,Noe Restaurant and Bar,4.5,519
coffee,,34.0484021,-118.2580705,Killer Noodle Tsujita,4.5,425
italian,,34.0554157,-118.4420081,Urban Ramen,4.5,901
sandwiches,,34.0974499,-118.349941,Ronnie's Diner,4.5,660
korean,,34.0546201,-118.2914951,MOD Pizza,4.5,470
italian,,34.10186222,-118.3124936,Lobsta Truck,4.5,357
ethiopian,,34.0570974,-118.3641842,Tirsa's,4.5,335
persian,,34.04764,-118.43542,Sea Salt Poke,4.5,856
newamerican,,34.0833651,-118.3242882,Manpuku Tokyo BBQ,4.5,493
chicken_wings,,34.0905951,-118.3255861,PBJ.LA,4.5,326
korean,,34.06367623,-118.2954743,Locali,4.5,619
coffee,,34.12974,-118.21645,Gwang Yang BBQ,4.5,478
juicebars,,34.06876,-118.26261,Sakana Sushi Lounge,4.5,726
dimsum,,34.09779,-118.3183,Moon House Chinese Cuisine,4.5,567
chinese,,34.053655,-118.319659,Tacos El Compita,4.5,540
taiwanese,,34.12083,-118.20465,PokeMotto,4.5,605
argentine,,34.0110704,-118.4196397,Mama's International Tamales,4.5,732
mexican,,34.04262833,-118.2532948,Katsuya L.A. Live,4.5,620
hotdog,,34.01562331,-118.3347559,King Of New York Pizzeria Pub,4.5,342
mexican,,34.13166,-118.35262,Cafe London Monochrome,4.5,657
vegetarian,,34.0762049,-118.3702675,Division 3,4.5,456
korean,,34.06929876,-118.3072839,Prime Pizza,4.5,357
mexican,,34.07336,-118.2098,Mia Sushi,4.5,605
latin,,34.047022,-118.21915,Mesa Thai Cuisine,4.5,595
vegetarian,,34.06217,-118.23561,Cafe Mak,4.5,639
korean,,34.06696,-118.30871,Natalee Thai,4.5,468
pizza,,34.08346062,-118.2951754,Groundwork Coffee Co.,4.5,497
icecream,,34.04756325,-118.3279804,Cafe Korobokgur,4.5,444
juicebars,,34.143929,-118.398974,Horse Thief BBQ,4.5,367
mexican,,34.08077567,-118.2614835,The Lyric Hyperion Theatre & Cafe,4.5,650
korean,,34.0693,-118.29253,Bloom Cafe,4.5,503
tapasmallplates,FALSE,34.10052,-118.32927,Angry Chickz,4.5,967
italian,FALSE,34.03402,-118.22919,Sage Plant Based Bistro and Brewery Echo Park,4.5,5857
southern,FALSE,34.061517,-118.239716,Delancey,4.5,5638
gastropubs,FALSE,34.12384,-118.26868,Miceli's Italian - Hollywood,4.5,4211
newamerican,FALSE,34.048111,-118.258345,Elbow Room,4.5,353
chickenshop,FALSE,34.0880681,-118.308962,Osteria Cal Mare,4.5,2536
japanese,FALSE,34.050023,-118.239935,El Caserio,4.5,3536
tradamerican,FALSE,34.096039,-118.326357,FIN Asian Tapas - Hollywood,4.5,166
delis,FALSE,34.0476,-118.317234,Toscanova,4.5,1337
ramen,FALSE,34.05736144,-118.3067697,Proper Pizza and Pasta,4.5,4051
southern,FALSE,34.102039,-118.299858,JJAN,4.5,726
mediterranean,FALSE,34.0473515,-118.3762949,Rosaline,4.5,258
korean,FALSE,34.064009,-118.3007013,Il Pastaio,4.5,1953
french,FALSE,34.051909,-118.3843212,Nest,4.5,1243
tikibars,FALSE,34.10187,-118.33383,BOA Steakhouse,4.5,359
seafood,FALSE,34.083628,-118.330168,Breva Restaurant,4.5,2631
bbq,FALSE,34.0637349,-118.2972751,Petite Taqueria,4.5,4112
korean,FALSE,34.06286026,-118.2975703,Pimai It's Thai,4.5,1557
seafood,FALSE,34.0728,-118.37363,Alimento,4.5,664
brazilian,FALSE,34.04665,-118.25616,The Palm Los Angeles,4.5,200
italian,FALSE,34.1037812,-118.2872479,Pho Hanoi 12,4.5,778
taiwanese,FALSE,34.09059638,-118.2771721,Ima,4.5,2137
thai,FALSE,34.09784367,-118.3183377,La Poubelle Bistro,4.5,1713
korean,FALSE,34.06404114,-118.288063,Cleo Third Street,4.5,464
mideastern,FALSE,34.04151,-118.23261,Bootleg Pizza,4.5,1069
southern,FALSE,34.0498186,-118.3596124,YAZAWA,4.5,597
korean,FALSE,34.06308369,-118.2974812,Jones,4.5,1461
korean,FALSE,34.065414,-118.3095703,Plum Tree Inn,4.5,2111
sushi,FALSE,34.08319167,-118.273245,Hill Street Bar & Restaurant,4.5,634
brazilian,FALSE,34.061358,-118.310453,Slicey's Pizza,4.5,1981
italian,FALSE,34.07642,-118.34909,Tocaya Organica - Hollywood,4.5,1726
newamerican,FALSE,34.0470812,-118.2501365,Poutine Brothers,4.5,248
newamerican,FALSE,34.07619,-118.25656,Western BBQ,4.5,53
japanese,FALSE,34.0621807,-118.348153,The Naughty Pig,4.5,1515
indonesian,FALSE,34.0500163,-118.2433566,Umeda,4.5,392
newamerican,FALSE,34.08369,-118.33988,Le Comptoir,4.5,72
french,FALSE,34.1053549,-118.3246985,Ivory on Sunset,4.5,439
ramen,FALSE,33.9583942,-118.3941804,Shibumi,4.5,1180
movietheaters,FALSE,34.04809,-118.2589433,Kensho Hollywood,4.5,117
korean,FALSE,34.0546201,-118.2914951,Oyabun,4.5,470
korean,FALSE,34.06232132,-118.340899,Lux Restaurant,4.5,2775
korean,FALSE,34.06012,-118.29128,Ssa Rit Gol,4.5,1143
italian,FALSE,34.046459,-118.238403,,4.5,700
japanese,FALSE,34.02507,-118.41227,,4.5,693
cocktailbars,FALSE,34.0463062,-118.23425,,4.5,328
chicken_wings,FALSE,34.0674543,-118.3096191,,4.5,552
hotdog,FALSE,34.06577,-118.30847,,4.5,688
sushi,FALSE,34.04763906,-118.2477476,,4.5,2582
lebanese,FALSE,34.09108,-118.28308,,4.5,439
sushi,FALSE,34.0538778,-118.320434,,4.5,133
pizza,FALSE,34.09906,-118.33728,,4.5,321
sushi,FALSE,34.04700006,-118.2385025,,4.5,3706
mexican,FALSE,34.0327911,-118.3417282,,4.5,1127
japanese,FALSE,34.04806818,-118.2578842,,4.5,357
greek,FALSE,34.0474029,-118.2996417,,4.5,1845
mexican,FALSE,34.13166,-118.35262,,4.5,658
sushi,FALSE,34.06323,-118.29702,,4.5,156
hotdog,FALSE,34.02829238,-118.2752082,,4.5,1867
pubs,FALSE,34.04476547,-118.2494431,,4.5,1039
chicken_wings,FALSE,34.06309,-118.29754,,4.5,81
korean,FALSE,34.06921804,-118.305183,,4.5,402
thai,FALSE,34.06876,-118.30948,,4.5,1110
newamerican,FALSE,34.0833651,-118.3242882,,4.5,493
korean,FALSE,34.0575395,-118.3072592,,4.5,93
korean,FALSE,34.05644156,-118.2913385,,4.5,2480
pizza,FALSE,34.09100997,-118.2977629,,4.5,1102
korean,FALSE,34.06577,-118.30847,,4.5,30
latin,FALSE,34.03528194,-118.2530662,,4.5,341
italian,FALSE,34.05867,-118.34578,,4.5,120
korean,FALSE,34.0693,-118.29253,,4.5,503
chickenshop,FALSE,34.05752,-118.30715,,4.5,11
mediterranean,FALSE,34.10262892,-118.2919436,,4.5,903
korean,FALSE,34.05263,-118.28737,,4.5,348
mediterranean,FALSE,34.08929,-118.27693,,4.5,383
chinese,FALSE,34.06781,-118.30871,,4.5,70
pizza,FALSE,34.07316,-118.38347,,4.5,457
seafood,FALSE,34.10186778,-118.3120026,,4.5,461
armenian,FALSE,34.10137,-118.30125,,4.5,661
japanese,FALSE,34.0472018,-118.2388601,,4.5,607
thai,FALSE,34.08369651,-118.3485364,,4.5,416
burgers,FALSE,34.06469,-118.30876,,4.5,1583
seafood,FALSE,34.003815,-118.3325408,,4.5,58
tapasmallplates,FALSE,34.0941,-118.32734,,4.5,282
seafood,FALSE,34.04768,-118.32254,,4.5,832
southern,FALSE,34.07364241,-118.3767745,,4.5,938
vegan,FALSE,34.10768,-118.26677,,4.5,830
foodstands,FALSE,34.08296202,-118.2170077,,4.5,1301
argentine,FALSE,34.0839249,-118.3630799,,4.5,963
mediterranean,FALSE,34.13318253,-118.3571548,,4.5,1940
greek,FALSE,33.95247039,-118.385242,,4.5,1015
japanese,FALSE,34.0982549,-118.3028954,,4.5,422
korean,FALSE,34.06340679,-118.3038818,,4.5,1294
mexican,FALSE,34.07023951,-118.2504484,,4.5,2005
izakaya,FALSE,34.04668989,-118.2385837,,4.5,335
korean,FALSE,34.0497189,-118.3091849,,4.5,302
delis,FALSE,34.05609,-118.27658,,4.5,3616
foodstands,FALSE,34.07257747,-118.2146945,,4.5,900
chickenshop,FALSE,34.05753083,-118.2952322,,4.5,60
falafel,FALSE,34.03221,-118.36072,,4.5,120
bbq,FALSE,34.0513649,-118.3086929,,4.5,1112
korean,FALSE,34.057544,-118.3055798,,4.5,1605
indpak,FALSE,34.095583,-118.28517,,4.5,2213
korean,FALSE,34.05599268,-118.3099368,,4.5,1627
japanese,FALSE,34.049705,-118.239652,,4.5,1336
mexican,FALSE,34.0906351,-118.307928,,4.5,687
mexican,FALSE,34.0465306,-118.2506799,,4.5,1707
asianfusion,FALSE,34.061477,-118.299902,,4.5,275
mediterranean,FALSE,34.0834879,-118.3518564,,4.5,1076
dimsum,FALSE,34.09779,-118.3183,,4.5,568
tradamerican,FALSE,34.04637485,-118.2508707,,4.5,294
burmese,FALSE,34.08256911,-118.2722527,,4.5,316
filipino,FALSE,34.095634,-118.292729,,4.5,941
ethiopian,FALSE,34.0571,-118.36465,,4.5,331
italian,FALSE,34.05192889,-118.3844935,,4.5,502
newamerican,FALSE,34.07638,-118.3696,,4.5,182
korean,FALSE,34.05263,-118.28737,,4.5,17
italian,FALSE,34.03029581,-118.2920847,,4.5,141
pizza,FALSE,34.08387,-118.35253,,4.5,233
korean,FALSE,34.06929876,-118.3072839,,4.5,357
