,Unnamed: 0,category,is_closed,latitude,longitude,name,rating,review_count,district
1377,1377,breakfast_brunch,False,34.072893,-118.37179,Joan's on Third,4.0,2249,west hollywood
1378,1378,japanese,False,34.0443222,-118.2382339,Shojin Downtown,4.0,1734,los angeles
1379,1379,indonesian,False,34.0500163,-118.24335659999998,Kasih,4.5,391,los angeles
1380,1380,tacos,False,34.0416441,-118.2522657,Sonoratown,4.5,720,los angeles
1381,1381,seafoodmarkets,False,34.04083,-118.24018,Fisherman's Outlet,4.0,1099,los angeles
1382,1382,mediterranean,False,34.089290000000005,-118.27693,Mh Zh,4.5,382,los angeles
1383,1383,vietnamese,False,34.067257299999994,-118.2356333,Pho 87,4.0,1379,los angeles
1384,1384,coffee,False,34.084366,-118.28663600000002,Sqirl,4.0,1947,los angeles
1385,1385,cafes,False,34.0723701,-118.3443655,The Sycamore Kitchen,4.0,868,west hollywood
1386,1386,korean,False,34.063757,-118.295838,Ham Ji Park,4.0,1466,los angeles
1387,1387,ramen,False,34.0837585,-118.352546,E.A.K. Ramen,4.0,338,west hollywood
1388,1388,newamerican,False,34.04608,-118.23489,Manuela,4.0,855,los angeles
1389,1389,coffee,False,34.041974,-118.235426,Urth Caffé- Downtown LA,4.0,5108,los angeles
1390,1390,italian,False,34.103041999999995,-118.291857,Il Capriccio on Vermont,4.0,945,glendale
1391,1391,newamerican,False,34.0565145084118,-118.41521503953,Hinoki & The Bird,3.5,1365,beverly hills
1392,1392,newamerican,False,34.004448100000005,-118.4311095,Little Fatty,4.0,531,culver city
1393,1393,mexican,False,34.035217,-118.25591,Mex Perú Gipsy,5.0,758,los angeles
1394,1394,chickenshop,False,34.0599599,-118.41982,The Crack Shack,4.0,344,beverly hills
1395,1395,mexican,False,34.10743,-118.25441,Salazar,3.5,903,glendale
1396,1396,japanese,False,34.048279,-118.258561,Marugame Udon,4.0,80,los angeles
1397,1397,mediterranean,False,34.1002441,-118.2906102,Kismet,4.0,429,glendale
1398,1398,italian,False,34.08319,-118.33881,Osteria Mozza,4.0,2711,west hollywood
1399,1399,brazilian,False,34.061358,-118.310453,M Grill,4.5,1980,west hollywood
1400,1400,italian,False,34.045168,-118.256526,Colori Kitchen,4.0,1600,los angeles
1401,1401,thai,False,33.95878,-118.39451,Ayara Thai Cuisine,4.0,1977,inglewood
1402,1402,foodtrucks,False,34.114824,-118.269945,Ricky's Fish Tacos,4.5,1158,glendale
1403,1403,mexican,False,34.04714,-118.21799,Birrieria Don Boni,4.5,415,los angeles
1404,1404,seafood,False,34.10128,-118.31841,Palms Thai Restaurant,4.0,2654,west hollywood
1405,1405,cajun,False,33.9743356,-118.3241718,Red's Flavor Table,4.0,590,inglewood
1406,1406,japanese,False,34.0472018,-118.2388601,KaGaYa,4.5,607,los angeles
1407,1407,breakfast_brunch,False,34.10296,-118.28719,Home Restaurant - Los Feliz,4.0,2727,glendale
1408,1408,seafood,False,34.0269938,-118.408793,Lobster & Beer,4.0,627,culver city
1409,1409,mediterranean,False,34.0399268,-118.4233433,Aroma Cafe,4.0,306,culver city
1410,1410,comfortfood,False,34.0377826,-118.2428721,Comfort LA,4.0,841,los angeles
1411,1411,ramen,False,34.0505289,-118.2486189,Ramen Hood,4.5,910,los angeles
1412,1412,thai,False,34.06876,-118.30948,Hae Ha Heng Thai Bistro,4.5,1110,west hollywood
1413,1413,korean,False,34.07642,-118.30557,Sulga Jinju Gom Tang House of Beef Soup,5.0,191,west hollywood
1414,1414,cocktailbars,False,34.04758,-118.25036,The Little Easy,4.0,1016,los angeles
1415,1415,bbq,False,34.067409999999995,-118.30873,Song Hak Korean BBQ 松鹤韩国烤肉烤肠,4.5,173,west hollywood
1416,1416,newamerican,False,34.16464000000001,-118.37261,ST. ANNE'S,4.5,208,burbank
1417,1417,newamerican,False,34.0756,-118.3838849,The Ivy,3.5,1872,beverly hills
1418,1418,gastropubs,False,34.064332,-118.308546,Beer Belly,4.0,2350,west hollywood
1419,1419,japanese,False,34.049705,-118.239652,Sushi Enya,4.5,1337,los angeles
1420,1420,french,False,34.0481,-118.24846,Le Petit Paris,4.0,1113,los angeles
1421,1421,cocktailbars,False,34.04751,-118.25072,Mezcalero,4.0,435,los angeles
1422,1422,korean,False,34.098144899999994,-118.3504349,BBQ + RICE Korean BBQ Bowls,4.5,229,west hollywood
1423,1423,italian,False,34.06372,-118.36446,Uovo- Mid-Wilshire,5.0,8,west hollywood
1424,1424,hotdog,False,34.08403,-118.34439,Pink's Hot Dogs,3.5,7027,west hollywood
1425,1425,korean,False,34.057539500000004,-118.3072592,Honey Night,4.5,90,west hollywood
1426,1426,gastropubs,False,34.042762100000004,-118.2536515,Peking Tavern,4.0,730,los angeles
1427,1427,chinese,False,34.0741838,-118.2793993,Woon,4.5,150,los angeles
1428,1428,mexican,False,34.09544,-118.30256,El Zarape,4.5,549,west hollywood
1429,1429,italian,False,34.07642,-118.34909,Angelini Osteria,4.5,1725,west hollywood
1430,1430,foodtrucks,False,34.046438,-118.345718,Leo's Tacos Truck,4.5,1745,west hollywood
1431,1431,korean,False,34.05279,-118.30607,Yuchun,4.0,1041,los angeles
1432,1432,bars,False,34.10605,-118.25694,Ivanhoe Restaurant & Bar,4.5,332,glendale
1433,1433,japanese,False,34.0362519,-118.2406688,Hayato,5.0,53,los angeles
1434,1434,burgers,False,34.020397,-118.422313,Tripp Burgers,4.5,14,culver city
1435,1435,cafes,False,34.07718,-118.26406,Larchmont Bungalow Cafe,4.5,246,los angeles
1436,1436,japanese,False,34.0982549,-118.3028954,ShaBuShi,4.5,422,west hollywood
1437,1437,mediterranean,False,34.0482095,-118.2398789,Spitz - Little Tokyo,4.0,1594,los angeles
1438,1438,mediterranean,False,34.1157446801662,-118.25143866241,Momed Atwater Village,4.0,520,glendale
1439,1439,vegetarian,False,34.077812,-118.264616,Elf Café,4.5,739,los angeles
1440,1440,tradamerican,False,34.093984000000006,-118.327639,Doomie's Home Cookin',4.0,1677,west hollywood
1441,1441,newamerican,False,34.1014294,-118.3263326,Feast,4.0,472,west hollywood
1442,1442,chinese,False,34.06004,-118.29062,Wok Bar,4.5,9,los angeles
1443,1443,vegetarian,False,34.0762049,-118.3702675,Backyard Bowls,4.5,456,west hollywood
1444,1444,italian,False,34.038867,-118.23602,The Factory Kitchen,4.0,1296,los angeles
1445,1445,newamerican,False,34.0762249,-118.3641978,Market Provisions,4.0,374,west hollywood
1446,1446,korean,False,34.05786,-118.30274,Oo-Kook Korean BBQ,4.0,1796,los angeles
1447,1447,seafood,False,34.07649,-118.30151,Alaska Seafood,4.5,127,west hollywood
1448,1448,tradamerican,False,34.04489,-118.2641735,Shaquille’s,3.5,553,los angeles
1449,1449,mediterranean,False,34.0249037,-118.2845961,CAVA,4.0,177,los angeles
1450,1450,filipino,False,34.09516,-118.28382,Ma'am Sir,3.5,377,glendale
1451,1451,seafood,False,34.063452000000005,-118.299046,EMC Seafood & Raw Bar,4.0,3155,los angeles
1452,1452,grocery,False,34.052237,-118.308515,Koreatown Galleria,4.0,276,west hollywood
1453,1453,mongolian,False,34.06177,-118.287258,Golden Mongolian Restaurant,4.5,183,los angeles
1454,1454,burgers,False,34.0951603,-118.28314009999998,My Vegan Gold,4.5,739,glendale
1455,1455,italian,False,34.0907526,-118.3884163,Rainbow Bar & Grill,3.5,860,beverly hills
1456,1456,korean,False,34.05293,-118.30352,Myung In Dumplings,4.0,745,los angeles
1457,1457,cocktailbars,False,34.0637,-118.30822,Here's Looking At You,4.0,461,west hollywood
1458,1458,italian,False,34.0711906,-118.3599417,Andre's Italian Restaurant,4.0,1164,west hollywood
1459,1459,cocktailbars,False,34.04676,-118.25099,Clayton's Public House,4.0,259,los angeles
1460,1460,bbq,False,34.03191,-118.3352549,Phillips Barbecue,4.0,493,culver city
1461,1461,chinese,False,34.05239,-118.30342,Young King,4.0,540,los angeles
1462,1462,korean,False,34.0637349,-118.2962908,Mari Kimbap Shop,4.5,189,los angeles
1463,1463,bars,False,34.07639,-118.25579,Ostrich Farm,4.0,441,los angeles
1464,1464,lounges,False,33.99689,-118.42654,Alibi Room,4.0,1466,culver city
1465,1465,seafood,False,34.06355,-118.28741,Oh My Crab,4.0,16,los angeles
1466,1466,sandwiches,False,34.04762,-118.32758,The Grain Cafe,4.5,830,west hollywood
1467,1467,ethiopian,False,34.03975,-118.30376,Lucy Ethiopian Restaurant,5.0,2,los angeles
1468,1468,southern,False,34.06962,-118.27756,Crawford's,4.5,298,los angeles
1469,1469,bbq,False,34.04676,-118.25099,RiceBox,4.5,163,los angeles
1470,1470,burgers,False,34.04074,-118.42786,The Apple Pan,3.5,2804,culver city
1471,1471,indpak,False,34.083659999999995,-118.34327,Anarkali Indian Restaurant,4.0,2530,west hollywood
1472,1472,korean,False,34.0574299,-118.30658,Haemaru,4.0,103,west hollywood
1473,1473,french,False,34.04155,-118.25704,Zinqué,4.5,54,los angeles
1474,1474,coffee,False,34.060212,-118.291328,Alchemist Coffee Project,4.5,1059,los angeles
1475,1475,breakfast_brunch,False,34.04676,-118.25099,Blu Jam Cafe,4.0,923,los angeles
1476,1476,izakaya,False,34.07267,-118.25178,Tsubaki,4.0,215,los angeles
1477,1477,sushi,False,34.0484675,-118.2402491,Komasa Sushi,4.5,1283,los angeles
1478,1478,caribbean,False,34.017,-118.30854,Tracey's Belizean Restaurant,4.5,118,inglewood
1479,1479,cafes,False,34.04385,-118.23288,The Black Fig,4.5,148,los angeles
1480,1480,cajun,False,34.0254551,-118.327966,Harold & Belle's,3.5,859,culver city
1481,1481,newamerican,False,34.04716,-118.24708,Blacksmiths,4.5,587,los angeles
1482,1482,cafes,False,34.0768811,-118.2580069,Honey Hi,4.5,232,los angeles
1483,1483,filipino,False,34.14177,-118.22111,Eagle Rock Kitchen,4.5,170,glendale
1484,1484,caribbean,False,34.00574,-118.33183,Ackee Bamboo Jamaican Cuisine,4.0,343,inglewood
1485,1485,desserts,False,33.9886408,-118.3533352,Crustees Eatery,5.0,63,inglewood
1486,1486,newamerican,False,34.09526,-118.29498,Square One Dining,4.0,1633,glendale
1487,1487,italian,False,34.0891889,-118.3329895,Rao's - Los Angeles,4.0,432,west hollywood
1488,1488,mexican,False,34.04675,-118.28247,King Taco,3.5,1004,los angeles
1489,1489,burgers,False,34.0242256,-118.2846996,Wahlburgers,3.5,203,los angeles
1490,1490,ramen,False,34.101362,-118.3454937,Shin Ramen,4.0,763,west hollywood
1491,1491,breakfast_brunch,False,34.0472167,-118.238885,Aloha Café,4.0,656,los angeles
1492,1492,korean,False,34.058,-118.29374,Majangdong,5.0,34,los angeles
1493,1493,soulfood,False,33.969506,-118.309089,M'Dear's Bakery & Bistro,3.5,265,westmont
1494,1494,coffee,False,34.071382,-118.343837,Bluestone Lane,4.0,116,west hollywood
1495,1495,breakfast_brunch,False,34.092421,-118.338992,Salt's Cure,3.5,343,west hollywood
1496,1496,mideastern,False,34.044814,-118.25666,The Exchange Restaurant,4.0,344,los angeles
1497,1497,salad,False,33.99936,-118.41891,Green Apple Cafe,5.0,4,culver city
1498,1498,indonesian,False,34.0269938,-118.408793,Mr. Sate,4.5,204,culver city
1499,1499,newamerican,False,34.076269,-118.383588,The Henry,4.0,648,beverly hills
1500,1500,pizza,False,34.073159999999994,-118.38347,Pizzeria Il Fico,4.5,457,beverly hills
1501,1501,newamerican,False,34.04697,-118.25557,The NoMad Restaurant,4.0,323,los angeles
1502,1502,argentine,False,34.0574375,-118.2937431,ACA Grill,4.5,430,los angeles
1503,1503,mexican,False,34.03967,-118.25472,Cilantro Lime,4.5,362,los angeles
1504,1504,breakfast_brunch,False,34.02876,-118.27517,Jacks N Joe,4.0,2010,los angeles
1505,1505,chicken_wings,False,34.0905951,-118.3255861,Jesse Boy,4.5,325,west hollywood
1506,1506,korean,False,34.062401,-118.297588,Wako Donkasu,4.0,639,los angeles
1507,1507,wine_bars,False,34.083525,-118.363209,Froma on Melrose,4.5,272,west hollywood
1508,1508,brazilian,False,34.1072244,-118.2872751,Tropicalia Brazilian Grill,4.0,561,glendale
1509,1509,korean,False,34.063852000000004,-118.294609,Dan Sung Sa,4.0,814,los angeles
1510,1510,bbq,False,34.14114,-118.375937,Ohana BBQ,4.5,348,west hollywood
1511,1511,mexican,False,34.10596,-118.27281,Mi Corazon,4.0,195,glendale
1512,1512,wine_bars,False,34.08326,-118.3483,Severance,4.5,69,west hollywood
1513,1513,mideastern,False,34.020886700000005,-118.4027079,Jaffa Palms,4.5,73,culver city
1514,1514,cafes,False,34.0838349,-118.3692845,Carrera Cafe,4.0,324,west hollywood
1515,1515,sandwiches,False,34.083594899999994,-118.3420061,Banh Oui,5.0,4,west hollywood
1516,1516,newamerican,False,34.10722,-118.26418,Small Town,4.0,54,glendale
1517,1517,gastropubs,False,34.08324,-118.34769,The Parlor,3.5,648,west hollywood
1518,1518,streetvendors,False,34.0452489,-118.2353477,Lou’s Hot Chicken,5.0,79,los angeles
1519,1519,asianfusion,False,34.050109899999995,-118.25794,Kues Restaurant,4.0,147,los angeles
1520,1520,chicken_wings,False,34.0835735963673,-118.34313471133,Hot Wings Cafe,4.0,855,west hollywood
1521,1521,diners,False,34.046219,-118.248992,Nickel Diner,4.0,2392,los angeles
1522,1522,breakfast_brunch,False,34.08307,-118.28427,Jewel,4.5,193,los angeles
1523,1523,japanese,False,34.099696,-118.3234477,Sorra,4.0,25,west hollywood
1524,1524,newamerican,False,34.0599599,-118.41982,Saint Marc,3.5,172,beverly hills
1525,1525,mexican,False,34.068347,-118.2625568,Tamales Alberto,4.5,309,los angeles
1526,1526,sushi,False,34.07776,-118.37694,Sushi Fumi,4.5,300,west hollywood
1527,1527,thai,False,34.095450468319896,-118.28494475374,Wat Dong Moon Lek Noodle,4.0,975,glendale
1528,1528,korean,False,34.0622771,-118.2975168,BongChu,4.0,223,los angeles
1529,1529,foodstands,False,34.051601700000006,-118.2666403,Porchetta Republic,5.0,34,los angeles
1530,1530,italian,False,34.08319,-118.33908,Chi Spacca,4.0,552,west hollywood
1531,1531,mexican,False,34.056529,-118.344882,Trejos Tacos - La Brea,3.5,1596,west hollywood
1532,1532,mexican,False,34.033920157678104,-118.29148504989,La Barca Restaurant,4.0,827,los angeles
1533,1533,tradamerican,False,34.073855,-118.239959,Dodger Stadium - Stadium Club,4.0,175,los angeles
1534,1534,mexican,False,34.00225,-118.26484,Mariscos La Corita,4.5,100,huntington park
1535,1535,vegan,False,34.138579198962105,-118.366539,SunCafe Organic,4.5,2295,west hollywood
1536,1536,mexican,False,34.02362,-118.26508,Birrieria Los Gonzalez,4.0,161,los angeles
1537,1537,burgers,False,34.075395,-118.323818,Burger Lounge,4.0,333,west hollywood
1538,1538,korean,False,34.025032,-118.285465,KOBUNGA,4.5,150,los angeles
1539,1539,italian,False,34.02647,-118.24329,IL Bambino Restaurant,5.0,148,los angeles
1540,1540,newamerican,False,34.092096999999995,-118.279745,The Black Cat,4.0,458,los angeles
1541,1541,pizza,False,34.08292,-118.27289,Wood,4.0,636,los angeles
1542,1542,sushi,False,34.10226,-118.32482,Totoyama Sushi & Ramen,4.0,198,west hollywood
1543,1543,tradamerican,False,34.06081,-118.26734,Gus's Drive In,3.5,401,los angeles
1544,1544,chickenshop,False,34.0462278,-118.2509366,The Red Chickz,4.0,281,los angeles
1545,1545,coffee,False,34.147846,-118.431948,The Joint Eatery,4.5,180,beverly hills
1546,1546,japanese,False,34.075135,-118.308649,Brothers Shabuhouse,4.0,68,west hollywood
1547,1547,diners,False,34.089290000000005,-118.27693,Millie's Cafe,4.0,982,los angeles
1548,1548,sushi,False,34.0487781,-118.2406613,Kura Revolving Sushi Bar,3.5,1316,los angeles
1549,1549,seafood,False,34.0487526,-118.2591268,Seasalt Fish Grill,4.0,778,los angeles
1550,1550,korean,False,34.06876,-118.30948,Tasty Grill,4.5,220,west hollywood
1551,1551,chinese,False,34.09746,-118.36513,Wokcano Asian Restaurant & Bar,4.0,453,west hollywood
1552,1552,poke,False,34.063993,-118.283838,Pokémolé,4.5,306,los angeles
1553,1553,chicken_wings,False,34.0833,-118.34999,Love Baked Wings,4.0,371,west hollywood
1554,1554,breakfast_brunch,False,33.9599,-118.27421,Roscoe's House of Chicken & Waffles,4.0,524,westmont
1555,1555,chinese,False,34.07817,-118.25676,Combo A,4.5,227,los angeles
1556,1556,chinese,False,34.05828,-118.36252,Fortune House Chinese Cuisine,4.0,236,west hollywood
1557,1557,italian,False,34.076570000000004,-118.31101,Antico Restaurant,4.0,49,west hollywood
1558,1558,breakfast_brunch,False,34.08222,-118.30948,LA Breakfast Club,5.0,1,west hollywood
1559,1559,mexican,False,34.07869,-118.21471,El Camaron Pelado,4.0,233,los angeles
1560,1560,mexican,False,34.0634262,-118.2456717,Mexicali Taco & Co,4.0,870,los angeles
1561,1561,pizza,False,34.07405,-118.21074,The Heights Deli & Bottle Shop,4.5,459,los angeles
1562,1562,asianfusion,False,34.0600353,-118.2388394,Ord & Broadway,4.5,199,los angeles
1563,1563,bbq,False,34.0421867,-118.3088951,Chin's Hawaiian Teriyaki Bbq Chicken,4.0,62,los angeles
1564,1564,brazilian,False,34.0156678,-118.4127939,Cantinho Brasileiro,4.5,25,culver city
1565,1565,korean,False,34.047509000000005,-118.324763,Han Mi Jung,4.5,69,west hollywood
1566,1566,korean,False,34.0478722,-118.3257373,Ham Ji Park,4.0,154,west hollywood
1567,1567,streetvendors,False,34.07145,-118.27267,Dollar Hits,4.0,252,los angeles
1568,1568,latin,False,34.03904,-118.30941,Sabor Nicaragüense Restaurant,4.5,62,los angeles
1569,1569,russian,False,34.0999077,-118.3448671,Robert's Russian Cuisine,4.5,220,west hollywood
1570,1570,italian,False,34.1074686,-118.2872751,Farfalla Trattoria,4.0,628,glendale
1571,1571,cocktailbars,False,34.08052,-118.26991,Freedman's,4.0,184,los angeles
1572,1572,mexican,False,34.02141,-118.21404,Mariscos 4 Vientos,4.0,605,huntington park
1573,1573,asianfusion,False,34.07603,-118.32399,Good Goose Cafe,5.0,81,west hollywood
1574,1574,mexican,False,34.099443,-118.3290012,Trejo's Cantina - Hollywood,3.5,525,west hollywood
1575,1575,pizza,False,34.07727,-118.26389,Cosa Buona,4.0,280,los angeles
1576,1576,breakfast_brunch,False,34.083817,-118.273853,Local,4.0,809,los angeles
1577,1577,chicken_wings,False,34.0628631,-118.3062672,Kitchen Sooda,4.0,172,west hollywood
1578,1578,ramen,False,34.045277,-118.238494,Hana Ichimonme,4.0,442,los angeles
1579,1579,mexican,False,34.0571939,-118.2384039,La Golondrina Mexican Cafe,3.5,928,los angeles
1580,1580,thai,False,34.09846,-118.30487,Siam Sunset,4.0,261,west hollywood
1581,1581,german,False,34.00413,-118.43102,Rasselbock L.A. Kitchen & Beer Garden,4.0,104,culver city
1582,1582,bars,False,34.044846,-118.249564,Cole's French Dip,3.5,2184,los angeles
1583,1583,wine_bars,False,34.082353999999995,-118.27228,Same Same,4.0,223,los angeles
1584,1584,noodles,False,34.0255178,-118.2775239,Northern Cafe,3.5,205,los angeles
1585,1585,italian,False,34.1184299,-118.25971,All'Acqua,4.0,575,glendale
1586,1586,mediterranean,False,34.09846,-118.30019,Zankou Chicken - Hollywood,3.5,1011,west hollywood
1587,1587,vietnamese,False,34.06323,-118.29702,Pho 24,4.0,641,los angeles
1588,1588,vegetarian,False,34.06217,-118.23561,Homegirl Cafe,4.5,639,los angeles
1589,1589,italian,False,34.08323,-118.34724,Frankie's,4.0,412,west hollywood
1590,1590,mediterranean,False,34.02948,-118.38901,Almaza,4.0,537,culver city
1591,1591,korean,False,34.03458,-118.25762,Halmoni Grandmas Dukbokki,4.5,57,los angeles
1592,1592,italian,False,34.0484549,-118.2479646,Orsa & Winston,4.0,441,los angeles
1593,1593,mexican,False,34.0758865,-118.350284,Petty Cash Taqueria & Bar,3.5,861,west hollywood
1594,1594,breakfast_brunch,False,34.021791,-118.396617,Cafe Vida - Culver City,4.0,1274,culver city
1595,1595,ethiopian,False,34.0570974,-118.3641842,Buna Ethiopian Restaurant & Market,4.5,335,west hollywood
1596,1596,cocktailbars,False,34.040358000000005,-118.2634197,barcito,4.0,312,los angeles
1597,1597,korean,False,34.06400900000001,-118.3007013,Yup Dduk La,4.5,1951,los angeles
1598,1598,italian,False,34.04645900000001,-118.238403,PASTA e PASTA by Allegro,4.5,700,los angeles
1599,1599,seafood,False,34.03471500000001,-118.241374,Rappahannock Oyster Bar - DTLA,4.5,192,los angeles
1600,1600,tex-mex,False,34.09979000000001,-118.29021000000002,HomeState,4.5,959,glendale
1601,1601,newamerican,False,34.16464000000001,-118.37261,ST. ANNE'S,4.5,208,burbank
1602,1602,wine_bars,False,34.04450300000001,-118.24037,High Tide,4.5,96,los angeles
1603,1603,butcher,False,34.09764000000001,-118.3334,Gwen Butcher Shop,4.0,528,west hollywood
1604,1604,peruvian,False,34.15009000000001,-118.3781,Los Balcones - Studio City,4.0,88,west hollywood
1605,1605,korean,False,34.056182861328104,-118.30940246582001,Ma Dang Gook Soo,4.0,617,west hollywood
1606,1606,foodtrucks,False,34.0986671447754,-118.30989074707001,Leo's Tacos Truck,4.0,273,west hollywood
1607,1607,cajun,False,34.09783461613649,-118.3233207,The Kickin’ Crab,4.0,49,west hollywood
